concept_id
133725
133726
136354
138996
140955
192261
192568
192581
192855
193144
193162
194585
195513
196053
196653
197225
197230
197508
197803
198371
198700
198984
199747
199752
200348
200959
200970
201240
24897
25189
253717
254591
255507
258369
28109
28356
318096
320342
35624119
36674609
36674976
36676446
36684443
36684449
36684450
36684857
36684947
36684948
36684951
36685734
36685735
36685736
36685737
36685738
36716172
36716178
36716186
36716426
36716631
36716689
36716869
36716890
36716894
36717607
37016104
37016740
37019064
37108693
37109046
37109254
37109576
37110257
37110258
37117053
37117059
373425
373732
37394587
37394603
37395835
37396808
37396884
37397555
37399542
4001170
4001663
4001666
4003027
4003693
4005989
40305984
40320129
40320132
40320143
40320152
40320157
40320168
40320180
40320186
40320211
40320218
40320238
40320239
40320247
40320256
40320614
40320617
40320674
40320675
40320712
4033891
40352490
40352517
40352527
40352543
40352566
40352590
40352594
40352602
40352624
40366992
40380839
40381854
40381855
40381882
40381885
40381888
40381889
40381895
40382361
40382429
40382430
40382431
40382442
40382443
40382874
40384789
40384860
40385119
40385364
40385370
40385754
40385757
40389472
40389479
40390734
40391191
40391209
40391647
40391648
40391660
40391675
40398204
40454442
40455704
40456764
40456767
40456794
40456812
40480197
40480708
40481902
40482469
40483293
40486174
40486175
40486213
40486214
40486655
40486656
40486731
40487047
40487143
40487145
4048735
40488048
40488902
40488919
40490009
40490993
40490994
40490995
40491000
40491001
40492021
40492037
40492985
40493020
40493021
40493428
40503118
40511499
40514771
40515095
40538879
40538898
40539307
40548153
40563075
40565869
40571979
40649288
40649290
40649609
40649610
40649628
40649658
40649985
40649990
40649992
40649995
40650008
40650013
40650015
40650017
40650023
40650028
40650044
40650067
40650078
40650395
40650420
40650438
40650440
40650441
40650459
40650795
40650874
40650879
40651346
40651389
40651402
4087605
4089527
4089531
4089658
4089669
4089670
4089751
4089752
4090230
4091340
4091468
4091481
4091484
4091611
4091615
4091763
4091766
4092063
4092067
4092076
4092220
4092224
4092524
4093959
4094262
4094270
4094719
4094849
4094865
4095164
4095311
4095312
4095433
4095743
4096498
4096499
4098907
4098923
4107625
4110591
4110861
4110863
4111024
4111031
4112075
4112745
4112752
4112853
4112871
4112974
4114221
4115276
4116086
4116087
4116235
4117853
4133516
4135410
4135411
4136450
4140471
4141960
4142497
4142502
4143825
4147197
4149836
4151251
4151254
4151260
4155297
4157332
4158685
4161575
4162448
4162587
4162706
4162876
4163261
4166589
4171273
4171274
4173805
4174040
4174372
4174763
4174764
4177101
4177105
4177106
4177112
4177113
4177114
4177230
4177235
4177239
4177243
4178959
4178962
4178963
4178964
4178968
4178971
4178972
4178974
4178976
4178977
4180779
4180780
4180784
4180786
4180790
4180791
4180792
4180793
4180795
4180910
4180914
4181328
4181338
4181339
4181343
4181344
4181351
4181353
4181354
4181483
4181488
4190366
4190367
4190929
4190930
4195400
4196108
4196262
4196929
4198567
4199618
4214901
4233629
4237016
4241772
4241774
4241776
4241904
4241905
4241908
4241911
4241917
4241919
4242678
4242683
4243124
4243266
4243745
4243748
4243878
4243884
4243892
4243978
4244495
4244496
4244498
4244639
4245553
4245560
4245572
4245666
4246127
4246450
4246451
4246458
4247238
4247967
4248055
4248060
4248192
4248194
4248802
42534998
42536486
42536908
42537577
42538790
4256777
4262927
4265145
4281027
4281030
4287187
4287623
4291454
4292384
4293156
4294060
4294416
4295624
4296498
4297185
4297665
4297666
4297667
4297668
4298026
4298028
4298032
4298033
4298502
4298740
4299417
4299418
4299970
4300554
4300555
4300556
4300565
4304699
4306331
4307263
4307266
4307407
4307538
4308149
4308621
4309225
4309385
4309545
4310565
4311209
4311211
4311322
4311764
4311880
4312023
4312288
4312290
4312370
4312430
4312558
4312667
4312802
4313079
4313088
4313217
4313225
4313226
4313482
4313634
4314053
4314067
4314299
4314314
4314337
4314478
4314481
4314487
4314489
4314495
4314584
4315539
4315672
4315802
4315805
4315809
432851
433143
4331508
433435
4338821
434298
434875
435754
436671
438095
438386
439401
439751
440341
441805
442139
442173
442174
442177
442181
442182
442183
442188
443381
443382
443384
443386
443387
443388
443389
443390
443391
443392
443396
443398
443399
443400
444410
444411
44782478
44784144
44790589
44791581
44793084
44793458
44793557
44793558
44793559
44804661
44809103
44809777
44809778
44811954
44812655
44812674
44812675
45757101
45766129
45766131
45767622
45768522
45769633
45769637
45769645
45769669
45769680
45769682
45769685
45769690
45769706
45769720
45769722
45769730
45769733
45769805
45771056
45771057
45771058
45773534
46270513
46270738
46271211
46273652
72266
75210
75512
762426
762427
762893
762894
763099
763100
763113
763114
763789
763933
764225
764925
764926
764971
78097
78987
79740
81247
